hash,msg,author,lines_added,lines_deleted,files_modified,is_merge,author_experience,commit_day,commit_hour,subsystems_modified,total_complexity,ddm_unit_size,ddm_unit_count,ddm_unit_interfacing,is_bug
d1a5ca1460643c62a4761c5d3139679fbb5bc80d,"add missing @Override and @Deprecated annotations

git-svn-id: https://svn.apache.org/repos/asf/lucene/dev/trunk@1065304 13f79535-47bb-0310-9956-ffa450edef68",Robert Muir,1322,9,357,False,549,6,15,86,11389,0.04154302670623145,0.8160237388724035,0.9376854599406528,0
9af1a725691cbfe4593922e23af570f3fb18a46d,"add missing svn:eol-style

git-svn-id: https://svn.apache.org/repos/asf/lucene/dev/trunk@1065327 13f79535-47bb-0310-9956-ffa450edef68",Robert Muir,3035,3035,11,False,550,6,17,3,349,,,,0
277dfa0e8812f8000102ed9b7bedac8b6b8e878b,"LUCENE-2900: allow explicit control over whether deletes must be applied when pulling NRT reader

git-svn-id: https://svn.apache.org/repos/asf/lucene/dev/trunk@1065337 13f79535-47bb-0310-9956-ffa450edef68",Michael McCandless,66,39,20,False,1179,6,18,13,1611,0.5,0.5,0.5,0
e7088279f754fe5809a78302eda2a0874a30dbf7,"LUCENE-1253: LengthFilter (and Solr's KeepWordTokenFilter) now require up front specification of enablePositionIncrement. Together with StopFilter they have a common base class (FilteringTokenFilter) that handles the position increments automatically. Implementors only need to override an accept() method that filters tokens

git-svn-id: https://svn.apache.org/repos/asf/lucene/dev/trunk@1065343 13f79535-47bb-0310-9956-ffa450edef68",Uwe Schindler,186,101,10,False,510,6,18,7,41,0.0,0.38235294117647056,0.9117647058823529,0
146c27063f021d224783d6b0ad0fad25c28f4bae,"SOLR-236: fix bug where numFound was always zero if group.offset and group.limit were both zero.

git-svn-id: https://svn.apache.org/repos/asf/lucene/dev/trunk@1065406 13f79535-47bb-0310-9956-ffa450edef68",Yonik Seeley,4,3,1,False,1298,6,22,1,134,0.0,0.0,1.0,0
3a76e3a8f59a7c65662e1fae898f076e73a51685,"typo police

git-svn-id: https://svn.apache.org/repos/asf/lucene/dev/trunk@1065410 13f79535-47bb-0310-9956-ffa450edef68",Robert Muir,37,37,31,False,551,6,22,11,1624,,,,0
48ca1148e21b87a7f26757f1352b6d3e52ce6138,"fix javadocs warnings

git-svn-id: https://svn.apache.org/repos/asf/lucene/dev/trunk@1065416 13f79535-47bb-0310-9956-ffa450edef68",Robert Muir,2,0,2,False,552,6,22,2,124,,,,0
1377b916e69f602bc10e04b735ed63eb462567cc,"print out version infos in JavaBinCodec when throwing exception

git-svn-id: https://svn.apache.org/repos/asf/lucene/dev/trunk@1065465 13f79535-47bb-0310-9956-ffa450edef68",Koji Sekiguchi,2,1,1,False,148,0,1,1,159,1.0,1.0,1.0,0
107c06324bebc48b5df961b68f1680d3bc7789b9,"fix more javadocs warnings

git-svn-id: https://svn.apache.org/repos/asf/lucene/dev/trunk@1065474 13f79535-47bb-0310-9956-ffa450edef68",Robert Muir,30,37,19,False,553,0,2,18,1099,,,,0
feba52697be6a6a412889b8b87bfa6195a732dc9,"LUCENE-1076: fix false test failure

git-svn-id: https://svn.apache.org/repos/asf/lucene/dev/trunk@1065572 13f79535-47bb-0310-9956-ffa450edef68",Michael McCandless,1,1,1,False,1180,0,12,1,31,,,,0
72ab9cafcea12bac20aa6bd8c8915538e8153433,"add missing package.htmls

git-svn-id: https://svn.apache.org/repos/asf/lucene/dev/trunk@1065600 13f79535-47bb-0310-9956-ffa450edef68",Robert Muir,225,0,9,False,554,0,13,9,0,,,,0
cd8929f9f5d3f80c0d6ea65215e5656922228ede,"SOLR-2340: add the entry to CHANGES.txt

git-svn-id: https://svn.apache.org/repos/asf/lucene/dev/trunk@1065601 13f79535-47bb-0310-9956-ffa450edef68",Koji Sekiguchi,3,1,1,False,149,0,13,1,0,,,,0
5ccf063a5d635e60e0b1d755bb55fcec8b00c37e,"LUCENE-2901: fix consistency of KeywordMarkerFilter, it should only set, not unset the attribute

git-svn-id: https://svn.apache.org/repos/asf/lucene/dev/trunk@1065621 13f79535-47bb-0310-9956-ffa450edef68",Robert Muir,21,5,3,False,555,0,14,3,12,1.0,1.0,1.0,0
c0b98f063a070ff2740d863e7d4fc2bcc6141cbc,"LUCENE-1591: rollback to old patched xercesImpl.jar to workaround XERCESJ-1257, which we hit on current Wikipedia XML export (enwiki-20110115-pages-articles.xml)

git-svn-id: https://svn.apache.org/repos/asf/lucene/dev/trunk@1065719 13f79535-47bb-0310-9956-ffa450edef68",Michael McCandless,4,4,4,False,1181,0,19,1,0,,,,0
7088a4d555574e767273b787eee3c3b092aff728,"LUCENE-1591: Eclipse config update for xercesImpl.jar revert

git-svn-id: https://svn.apache.org/repos/asf/lucene/dev/trunk@1065787 13f79535-47bb-0310-9956-ffa450edef68",Steven Rowe,2,2,1,False,30,0,21,1,0,,,,0
80d45a4ee3409062961fb3a634c008052473668f,"LUCENE-1591: update maven poms for xercesImpl.jar revert

git-svn-id: https://svn.apache.org/repos/asf/lucene/dev/trunk@1065802 13f79535-47bb-0310-9956-ffa450edef68",Steven Rowe,6,6,1,False,31,0,21,1,0,,,,0
25f16877ddc16d3f223dab9ecbbddaab3559f545,"LUCENE-2902: tests should run checkIndex on indexes they create

git-svn-id: https://svn.apache.org/repos/asf/lucene/dev/trunk@1065853 13f79535-47bb-0310-9956-ffa450edef68",Robert Muir,27,7,5,False,556,0,23,3,375,0.46153846153846156,0.0,1.0,0
62b692e9a3b0b4f86dfaeac43b5c7d7743d2185d,"LUCENE-2897: apply delete-by-term on flushed segment while we flush (still buffer delete-by-terms for past segments)

git-svn-id: https://svn.apache.org/repos/asf/lucene/dev/trunk@1065855 13f79535-47bb-0310-9956-ffa450edef68",Michael McCandless,459,140,16,False,1182,0,23,5,1630,0.29069767441860467,0.8662790697674418,0.09883720930232558,0
d087701cd6f9b232dd8f052a2493d8ff4194aec2,"SOLR-1916: add locale/timezone warning

git-svn-id: https://svn.apache.org/repos/asf/lucene/dev/trunk@1065891 13f79535-47bb-0310-9956-ffa450edef68",Robert Muir,7,0,1,False,557,1,2,1,0,,,,0
d09e29d5c9845fa3e54e8a7ce51031f897d66066,"make MockRandomMergePolicy slightly less evil; fixes 2 recent test failures

git-svn-id: https://svn.apache.org/repos/asf/lucene/dev/trunk@1066008 13f79535-47bb-0310-9956-ffa450edef68",Michael McCandless,4,2,1,False,1183,1,11,1,13,0.0,0.0,0.0,0
eee47902b7fb0f16e059c0c1c696615675f4cc2e,"LUCENE-2831: remove unnecessary casts

git-svn-id: https://svn.apache.org/repos/asf/lucene/dev/trunk@1066515 13f79535-47bb-0310-9956-ffa450edef68",Yonik Seeley,3,5,2,False,1299,2,16,1,139,1.0,1.0,0.0,0
2635ac0cf7a726d36ff6d7362c12970bb99b3c0c,"LUCENE-2831: Use leaf reader slices for parallel execution instead of SubSearcher instances.

git-svn-id: https://svn.apache.org/repos/asf/lucene/dev/trunk@1066669 13f79535-47bb-0310-9956-ffa450edef68",Simon Willnauer,115,87,2,False,134,2,22,2,111,1.0,1.0,0.2857142857142857,0
dde8fc7020a4ad1303046b96363279ff3fa0448d,"LUCENE-2751: add LuceneTestCase.newSearcher. use this to get an indexsearcher that randomly uses threads, etc

git-svn-id: https://svn.apache.org/repos/asf/lucene/dev/trunk@1066691 13f79535-47bb-0310-9956-ffa450edef68",Robert Muir,335,203,103,False,558,2,23,18,3266,0.0,0.5737704918032787,0.9508196721311475,0
159c733369f8b9cb1da309732d7ce4404113c501,"fix false fail, test relies upon docid order

git-svn-id: https://svn.apache.org/repos/asf/lucene/dev/trunk@1066727 13f79535-47bb-0310-9956-ffa450edef68",Robert Muir,3,1,1,False,559,3,3,1,23,0.0,0.0,1.0,0
7161062eeefc15f9a7d54ee3de62d3eca711c120,"prevent emtpy TopDocs from contributing to maxScore if searches are concurrent

git-svn-id: https://svn.apache.org/repos/asf/lucene/dev/trunk@1066764 13f79535-47bb-0310-9956-ffa450edef68",Simon Willnauer,8,4,1,False,135,3,9,1,87,0.0,0.0,0.0,0
b2e9fa1d26339129915131bd92276b5193610fd7,"SOLR-96: Fix XML parsing in XMLUpdateRequestHandler and DocumentAnalysisRequestHandler to respect charset from XML file and only use HTTP header's ""Content-Type"" as a ""hint""

git-svn-id: https://svn.apache.org/repos/asf/lucene/dev/trunk@1066819 13f79535-47bb-0310-9956-ffa450edef68",Uwe Schindler,34,18,3,False,511,3,14,2,101,0.0,0.0,0.4444444444444444,0
30ed34d4fe4e9f8f2711eecd6789891beec19f52,"tests: fix doclist offset in grouping model

git-svn-id: https://svn.apache.org/repos/asf/lucene/dev/trunk@1066847 13f79535-47bb-0310-9956-ffa450edef68",Yonik Seeley,1,2,1,False,1300,3,16,1,48,,,,0
7b327532936e43938f29482c57742ef3be0baac7,"tests: get model order from index, fix some json numeric comparisons

git-svn-id: https://svn.apache.org/repos/asf/lucene/dev/trunk@1066850 13f79535-47bb-0310-9956-ffa450edef68",Yonik Seeley,29,15,2,False,1301,3,16,1,285,0.0,0.0,0.36363636363636365,0
69ad01cb981afed02f7c08fe0a109890a62a2753,"Fix issue in CommonsHttpSolrServer where a Reader is copied to an OutputStream using default encoding

git-svn-id: https://svn.apache.org/repos/asf/lucene/dev/trunk@1066889 13f79535-47bb-0310-9956-ffa450edef68",Uwe Schindler,3,4,1,False,512,3,17,1,78,,,,0
dc16b7efea3084d76d3db1fb03eae5d89b9e465f,"SOLR-2339: Fix sorting to explicitly generate an error if you attempt to sort on a multiValued field.

git-svn-id: https://svn.apache.org/repos/asf/lucene/dev/trunk@1067030 13f79535-47bb-0310-9956-ffa450edef68",Chris M. Hostetter,271,161,26,False,370,3,23,9,1035,0.56,1.0,1.0,0
e2970ad77c676abe4351a792ecb58490f3fc54e2,"clean up my nocommit mess

git-svn-id: https://svn.apache.org/repos/asf/lucene/dev/trunk@1067044 13f79535-47bb-0310-9956-ffa450edef68",Chris M. Hostetter,1,2,1,False,371,4,0,1,129,,,,0
1f9a474116b331a4ac9d213e476a1ec7f2507a2d,"SOLR-96: Add test case

git-svn-id: https://svn.apache.org/repos/asf/lucene/dev/trunk@1067119 13f79535-47bb-0310-9956-ffa450edef68",Uwe Schindler,95,4,1,False,513,4,9,1,9,0.21311475409836064,1.0,1.0,0
6f314071094e70ec392c7cee5a8278d412c0fb50,"SOLR-1057: Add PathHierarchyTokenizer

git-svn-id: https://svn.apache.org/repos/asf/lucene/dev/trunk@1067131 13f79535-47bb-0310-9956-ffa450edef68",Koji Sekiguchi,363,0,6,False,150,4,10,6,29,0.6009852216748769,0.7339901477832512,0.9310344827586207,0
0188da6a73130c6314a6a5dc9fd873fc49f64963,"Fix lots of default charset violations in Solr caused by String.getBytes() and IOUtils.toString() [and others]

git-svn-id: https://svn.apache.org/repos/asf/lucene/dev/trunk@1067160 13f79535-47bb-0310-9956-ffa450edef68",Uwe Schindler,47,37,12,False,514,4,12,10,374,0.0,1.0,1.0,0
783c8fd7b58521fd4d798a391606225dc12240eb,"More charset violations

git-svn-id: https://svn.apache.org/repos/asf/lucene/dev/trunk@1067163 13f79535-47bb-0310-9956-ffa450edef68",Uwe Schindler,18,8,3,False,515,4,12,3,82,1.0,1.0,1.0,0
7c69aee7cc6e05d0f924a8b13bbd97d26b738bcb,"More charset violations

git-svn-id: https://svn.apache.org/repos/asf/lucene/dev/trunk@1067165 13f79535-47bb-0310-9956-ffa450edef68",Uwe Schindler,2,2,2,False,516,4,12,2,67,,,,0
cdb47ea15f85619aa31b6fa995c3aad7cdc99b5f,"SOLR-1057: fix wrong classname in example schema

git-svn-id: https://svn.apache.org/repos/asf/lucene/dev/trunk@1067176 13f79535-47bb-0310-9956-ffa450edef68",Robert Muir,1,1,1,False,560,4,13,1,0,,,,0
2de3b26a09423fbeb88713a8f86f13bcef45bbf1,"LUCENE-2904: LogMP pays attention to which segments are already being merged

git-svn-id: https://svn.apache.org/repos/asf/lucene/dev/trunk@1067299 13f79535-47bb-0310-9956-ffa450edef68",Michael McCandless,51,20,2,False,1184,4,21,1,600,0.15384615384615385,0.15384615384615385,1.0,0
8c487e588c5ea52a68a25c1a54cc72c9b951cb2c,"LUCENE-1540: Improvements to contrib.benchmark for TREC collections - port/merge from 3x.


git-svn-id: https://svn.apache.org/repos/asf/lucene/dev/trunk@1067359 13f79535-47bb-0310-9956-ffa450edef68",Doron Cohen,784,222,17,False,91,5,0,6,251,0.10106382978723404,0.5691489361702128,0.0851063829787234,0
822eb32f3772cb84f7ed1e380c88032e0c3cafec,"force in-order merging for this test

git-svn-id: https://svn.apache.org/repos/asf/lucene/dev/trunk@1067427 13f79535-47bb-0310-9956-ffa450edef68",Michael McCandless,1,1,1,False,1185,5,11,1,101,,,,0
a3dbc979782ceb54c9935c4ff215e218db76ce30,"LUCENE-2894: Use google-code-prettify for syntax highlighting in javadocs

git-svn-id: https://svn.apache.org/repos/asf/lucene/dev/trunk@1067551 13f79535-47bb-0310-9956-ffa450edef68",Koji Sekiguchi,214,53,29,False,151,5,23,12,708,1.0,0.35714285714285715,0.9857142857142858,0
5c1983b27b922943fd2d5737727b4aba29fd163c,"Make the lucene module's run configuration appear on the list, and make it selected by default

git-svn-id: https://svn.apache.org/repos/asf/lucene/dev/trunk@1067566 13f79535-47bb-0310-9956-ffa450edef68",Steven Rowe,2,2,1,False,32,6,1,1,0,,,,0
70cbc8acab0a1034662dad1d08c5579330d93af4,"LUCENE-1540: Improvements to contrib.benchmark for TREC collections - fix test failures in some locales due to toUpperCase() - port/merged from 3x.


git-svn-id: https://svn.apache.org/repos/asf/lucene/dev/trunk@1067705 13f79535-47bb-0310-9956-ffa450edef68",Doron Cohen,8,3,2,False,92,6,17,2,20,1.0,1.0,1.0,0
32b914572dae21f510611547981de01d63dc7514,"LUCENE-2907: fix automaton thread hazard: change query to compute immutable compiled form in ctor

git-svn-id: https://svn.apache.org/repos/asf/lucene/dev/trunk@1067720 13f79535-47bb-0310-9956-ffa450edef68",Robert Muir,133,109,7,False,561,6,18,2,339,0.34782608695652173,0.0,1.0,0
ece152480567fc6f6cf9f0a245873e39ae7f850f,"LUCENE-2609: Generate jar containing test classes (trunk)

git-svn-id: https://svn.apache.org/repos/asf/lucene/dev/trunk@1067738 13f79535-47bb-0310-9956-ffa450edef68",Shai Erera,247,90,83,False,66,6,19,60,0,,,,0
5ab6a5e7ddbdf14fed1ae51e4f5d1b976cf3a8c5,"LUCENE-1540: Improvements to contrib.benchmark for TREC collections - bring back case insensitivity to path names using Locale.ENGLISH - port/merged from 3x r1067705.


git-svn-id: https://svn.apache.org/repos/asf/lucene/dev/trunk@1067772 13f79535-47bb-0310-9956-ffa450edef68",Doron Cohen,4,8,1,False,93,6,21,1,19,0.0,0.0,0.0,0
47b102fe2ab62af0aeb704d74ee99dc4bcaf821c,"LUCENE-2894: make prettify findable from everywhere

git-svn-id: https://svn.apache.org/repos/asf/lucene/dev/trunk@1067796 13f79535-47bb-0310-9956-ffa450edef68",Steven Rowe,1,1,1,False,33,6,22,1,0,,,,0
6f2aeb401bf315d08133f11c9265ae3f6c3fc798,"ignore pom.xml

git-svn-id: https://svn.apache.org/repos/asf/lucene/dev/trunk@1067799 13f79535-47bb-0310-9956-ffa450edef68",Steven Rowe,0,0,0,False,34,6,22,0,0,,,,0
8d7afc0d052b1362bfe1ae5989ef43ea2cbad4ff,"LUCENE-2609: phonetic module can depend only on lucene-test-framework rather than the full lucene-core tests

git-svn-id: https://svn.apache.org/repos/asf/lucene/dev/trunk@1067834 13f79535-47bb-0310-9956-ffa450edef68",Steven Rowe,1,1,1,False,35,0,1,1,0,,,,0
52c2eb7c77fd254a2c8cdc008d12b21039959894,"LUCENE-2609: queries contrib needs lucene test classes outside of test-framework

git-svn-id: https://svn.apache.org/repos/asf/lucene/dev/trunk@1067836 13f79535-47bb-0310-9956-ffa450edef68",Steven Rowe,7,0,1,False,36,0,1,1,0,,,,0
05552c705a23406097dd9d472ca9deeff2251fd6,"code simplification in automatontermsenum

git-svn-id: https://svn.apache.org/repos/asf/lucene/dev/trunk@1067969 13f79535-47bb-0310-9956-ffa450edef68",Robert Muir,18,21,1,False,562,0,15,1,48,1.0,0.0,0.0,0
6d41320143a0539ac600499e6401e97b03a201ec,"SOLR-2350: SimplePostTool (aka: post.jar) has been improved to work with files of any mime-type or charset

git-svn-id: https://svn.apache.org/repos/asf/lucene/dev/trunk@1068149 13f79535-47bb-0310-9956-ffa450edef68",Chris M. Hostetter,130,96,3,False,372,0,21,3,44,1.0,0.0,0.0,0
684281a9171287bf11f73058b4987b27a71acd1c,"SOLR-2350: forgot attribution in CHANGES.txt

git-svn-id: https://svn.apache.org/repos/asf/lucene/dev/trunk@1068151 13f79535-47bb-0310-9956-ffa450edef68",Chris M. Hostetter,1,1,1,False,373,0,21,1,0,,,,0
ebfa92f6dbe8a37384ae713e256804901790cfb8,"SOLR-96: followup fix to post.sh

git-svn-id: https://svn.apache.org/repos/asf/lucene/dev/trunk@1068214 13f79535-47bb-0310-9956-ffa450edef68",Chris M. Hostetter,2,2,1,False,374,0,23,1,0,,,,0
c9c569476544283264b8d88931486579113fdda5,"add test case for deletes

git-svn-id: https://svn.apache.org/repos/asf/lucene/dev/trunk@1068387 13f79535-47bb-0310-9956-ffa450edef68",Michael McCandless,32,0,1,False,1186,1,13,1,293,0.0,1.0,1.0,0
70a9910b381ee2ef5d8cc770921ec8f61ed84b71,"LUCENE-2908: clean up serialization in the codebase

git-svn-id: https://svn.apache.org/repos/asf/lucene/dev/trunk@1068526 13f79535-47bb-0310-9956-ffa450edef68",Robert Muir,71,493,129,False,563,1,19,32,2484,0.3645833333333333,0.0,0.010416666666666666,0
cf8ac7866a4110f827c33aaa05c8cd771de33e64,"LUCENE-2186: made class and var naming consistent, added javadoc and specialized codec provider

git-svn-id: https://svn.apache.org/repos/asf/lucene/dev/branches/docvalues@1068786 13f79535-47bb-0310-9956-ffa450edef68",Simon Willnauer,187,98,21,False,136,2,8,7,998,0.1875,1.0,0.75,0
c70f8cc7a6a6b3de4cba3354b78c16b54b419fdc,"merged with trunk

git-svn-id: https://svn.apache.org/repos/asf/lucene/dev/branches/docvalues@1068809 13f79535-47bb-0310-9956-ffa450edef68",Simon Willnauer,37854,17485,0,True,137,2,9,0,0,,,,0
762272e48ae5b2392bd9f711f42f9ea1bdbc2731,"resolve TODO: run the dfas backwards

git-svn-id: https://svn.apache.org/repos/asf/lucene/dev/trunk@1068957 13f79535-47bb-0310-9956-ffa450edef68",Robert Muir,26,16,1,False,564,2,16,1,83,0.3333333333333333,0.3333333333333333,1.0,0
6386f7713801fdbb5cce4af5c24c28fa0a2b2d03,"LUCENE-2911: synchronize grammar/token types across StandardTokenizer, UAX29EmailURLTokenizer, ICUTokenizer; add CJK types

git-svn-id: https://svn.apache.org/repos/asf/lucene/dev/trunk@1068979 13f79535-47bb-0310-9956-ffa450edef68",Robert Muir,3598,3077,16,False,565,2,17,8,531,0.6,0.32,1.0,0
68380e413ddc1b5eba8d52554df475225d9fe93c,"fix silly repro issue with MockRandomCodec

git-svn-id: https://svn.apache.org/repos/asf/lucene/dev/trunk@1069315 13f79535-47bb-0310-9956-ffa450edef68",Michael McCandless,1,1,1,False,1187,3,10,1,42,,,,0
ecb292eebb78d4deb6c577e1c58f4e4a49e83ce3,"LUCENE-1076: fix AIOOBE when infoStream is on

git-svn-id: https://svn.apache.org/repos/asf/lucene/dev/trunk@1069316 13f79535-47bb-0310-9956-ffa450edef68",Michael McCandless,3,2,1,False,1188,3,10,1,129,0.0,0.0,1.0,0
f4e977bb26143619a034574ef4a61e1dd136a3f4,"LUCENE-2913: Add missing getters to Numeric* classes

git-svn-id: https://svn.apache.org/repos/asf/lucene/dev/trunk@1069341 13f79535-47bb-0310-9956-ffa450edef68",Uwe Schindler,19,1,5,False,517,3,11,4,143,1.0,1.0,1.0,0
990ba390aecc6aaebd947b37d31a468296af5b3c,"clean up some urls

git-svn-id: https://svn.apache.org/repos/asf/lucene/dev/trunk@1069345 13f79535-47bb-0310-9956-ffa450edef68",Grant Ingersoll,4,4,2,False,508,3,12,1,0,,,,0
fbc4d10df47f4a739d29419f6a39a90d073d16ea,"clean up some urls

git-svn-id: https://svn.apache.org/repos/asf/lucene/dev/trunk@1069346 13f79535-47bb-0310-9956-ffa450edef68",Grant Ingersoll,1,1,1,False,509,3,12,1,0,,,,0
224d7b4ed6b720271cc891cfe094ca5990ee73a5,"LUCENE-2915: add CoreCodecProvider

git-svn-id: https://svn.apache.org/repos/asf/lucene/dev/trunk@1069402 13f79535-47bb-0310-9956-ffa450edef68",Michael McCandless,50,15,2,False,1189,3,14,1,22,,,,0
7972ac83ad4ba8f1e7534af6f43ac68e55a887fa,"SOLR-1449: output error log in addToClassLoader(String,FileFilter), same as addToClassLoader(String) does, when baseDir is not correct

git-svn-id: https://svn.apache.org/repos/asf/lucene/dev/trunk@1069656 13f79535-47bb-0310-9956-ffa450edef68",Koji Sekiguchi,6,1,1,False,152,4,1,1,109,1.0,1.0,1.0,0
896e9c7d64a690e694c494990109490940f3f41d,"don't use MockRandomMergePolicy for this test

git-svn-id: https://svn.apache.org/repos/asf/lucene/dev/trunk@1069757 13f79535-47bb-0310-9956-ffa450edef68",Michael McCandless,1,1,1,False,1190,4,11,1,293,,,,0
e14219e78d101039d3f2214cb012b82a1c7cf324,"fix broken test-framework artifact deployment from generate-maven-artifacts

git-svn-id: https://svn.apache.org/repos/asf/lucene/dev/trunk@1069800 13f79535-47bb-0310-9956-ffa450edef68",Steven Rowe,23,9,1,False,37,4,14,1,0,,,,0
faf8d1308665a83d57d363fa2d9975322503c940,"LUCENE-2905: make skip variables private to codec, separate skipMinimum from skipInterval, don't skip when close in preflex and sep

git-svn-id: https://svn.apache.org/repos/asf/lucene/dev/trunk@1069829 13f79535-47bb-0310-9956-ffa450edef68",Robert Muir,59,48,6,False,566,4,15,4,320,1.0,,,0
866f01e2adfb05eac6b4056795d74973689725b5,"LUCENE-2915: make CoreCodecProvider public

git-svn-id: https://svn.apache.org/repos/asf/lucene/dev/trunk@1069909 13f79535-47bb-0310-9956-ffa450edef68",Michael McCandless,1,1,1,False,1191,4,18,1,1,,,,0
d733c07a567d9941ea2d30152d1d05546170dac8,"LUCENE-2915: ... and its ctor too

git-svn-id: https://svn.apache.org/repos/asf/lucene/dev/trunk@1069911 13f79535-47bb-0310-9956-ffa450edef68",Michael McCandless,1,1,1,False,1192,4,18,1,1,,,,0
00ad6999ca385832a49be60e46da24427774f365,"remove dead code

git-svn-id: https://svn.apache.org/repos/asf/lucene/dev/trunk@1069912 13f79535-47bb-0310-9956-ffa450edef68",Robert Muir,0,130,8,False,567,4,18,3,90,0.16666666666666666,0.0,0.0,0
